customerid,recency,frequency,monetary,churned,recency_log,frequency_log,monetary_log,r_score,f_score,m_score,rfm_score,churn_probability,intervention
14758.0,54,4,1484.06,1,4.007333185232471,1.6094379124341003,7.303210454460983,3,4,4,11,0.75,Save
14759.0,22,2,870.85,0,3.1354942159291497,1.0986122886681098,6.770617390763503,4,3,4,11,0.08,Protect
14760.0,206,1,89.2,1,5.332718793265369,0.6931471805599453,4.502029427068578,1,1,1,3,0.91,Lost Cause
14761.0,244,1,97.5,0,5.501258210544727,0.6931471805599453,4.590056548178043,1,1,1,3,0.39,Maintain
14762.0,173,1,300.52,1,5.159055299214529,0.6931471805599453,5.70883634895888,1,1,2,4,0.73,Lost Cause
14765.0,21,2,95.5,0,3.091042453358316,1.0986122886681098,4.56954300834494,4,3,1,8,0.16,Maintain
14766.0,77,4,1531.32,0,4.356708826689592,1.6094379124341003,7.334538205773309,3,4,4,11,0.49,Protect
14768.0,36,1,133.20000000000002,0,3.6109179126442243,0.6931471805599453,4.8993312245375815,4,1,1,6,0.15,Maintain
14769.0,17,6,6284.84,0,2.8903717578961645,1.9459101490553132,8.746054763645088,5,5,5,15,0.02,Protect
14770.0,141,2,876.4200000000001,1,4.955827057601261,1.0986122886681098,6.7769857830927895,2,3,4,9,0.93,Save
14772.0,21,1,139.26,1,3.091042453358316,0.6931471805599453,4.943497843108764,4,1,1,6,0.91,Lost Cause
14775.0,47,2,701.46,0,3.871201010907891,1.0986122886681098,6.554588460085006,4,3,3,10,0.26,Protect
14776.0,14,8,1862.22,0,2.70805020110221,2.1972245773362196,7.530061452733215,5,5,5,15,0.28,Protect
14778.0,36,2,730.86,1,3.6109179126442243,1.0986122886681098,6.595589238838791,4,3,3,10,0.93,Save
14779.0,190,3,386.15,1,5.25227342804663,1.3862943611198906,5.958812214832733,1,4,3,8,0.93,Lost Cause
14782.0,229,1,200.10000000000002,1,5.438079308923196,0.6931471805599453,5.303802296778606,1,1,1,3,0.81,Lost Cause
14784.0,233,1,114.68,0,5.455321115357702,0.6931471805599453,4.750827758410455,1,1,1,3,0.92,Lost Cause
14790.0,29,2,364.04,0,3.4011973816621555,1.0986122886681098,5.900006936619147,4,3,2,9,0.43,Maintain
14794.0,113,4,679.54,0,4.736198448394496,1.6094379124341003,6.5228866006726225,2,4,3,9,0.03,Protect
14795.0,75,1,131.45000000000002,1,4.330733340286331,0.6931471805599453,4.886205215718078,3,1,1,5,0.82,Lost Cause
14796.0,4,14,6579.62,0,1.6094379124341003,2.70805020110221,8.791884244804486,5,5,5,15,0.0,Protect
14798.0,53,2,97.4,0,3.9889840465642745,1.0986122886681098,4.589040804058207,3,3,1,7,0.43,Maintain
14800.0,19,9,3832.49,0,2.995732273553991,2.302585092994046,8.25153089441331,5,5,5,15,0.0,Protect
14803.0,71,3,845.5500000000001,1,4.276666119016055,1.3862943611198906,6.741169266574241,3,4,4,11,0.61,Save
14805.0,223,1,109.25,0,5.4116460518550396,0.6931471805599453,4.702750514326955,1,1,1,3,0.21,Maintain
14808.0,53,6,1833.82,0,3.9889840465642745,1.9459101490553132,7.514701663034221,3,5,5,13,0.03,Protect
14810.0,13,10,1866.78,0,2.6390573296152584,2.3978952727983707,7.532505838833729,5,5,5,15,0.13,Protect
14813.0,279,2,152.88,1,5.634789603169249,1.0986122886681098,5.0361730778840945,1,3,1,5,0.77,Lost Cause
14816.0,106,1,271.85,1,4.672828834461906,0.6931471805599453,5.608922193632241,2,1,2,5,0.84,Lost Cause
14817.0,109,2,1110.34,1,4.700480365792417,1.0986122886681098,7.0133217734248765,2,3,4,9,0.77,Save
14818.0,78,2,409.63,0,4.3694478524670215,1.0986122886681098,6.017692565724863,3,3,3,9,0.16,Maintain
14819.0,101,1,84.72,0,4.624972813284271,0.6931471805599453,4.451086170605376,2,1,1,4,0.14,Maintain
14820.0,82,1,139.77,0,4.418840607796598,0.6931471805599453,4.947127352839874,3,1,1,5,0.22,Maintain
14821.0,276,1,48.800000000000004,1,5.6240175061873385,0.6931471805599453,3.9080149840306073,1,1,1,3,0.95,Lost Cause
14823.0,89,3,321.43,1,4.499809670330265,1.3862943611198906,5.775886058412575,3,4,2,9,0.86,Lost Cause
14824.0,0,1,441.91,0,0.0,0.6931471805599453,6.093366589134412,5,1,3,9,0.12,Maintain
14825.0,37,7,1333.47,0,3.6375861597263857,2.0794415416798357,7.196289488262181,4,5,4,13,0.0,Protect
14828.0,106,3,2139.76,1,4.672828834461906,1.3862943611198906,7.668916185155464,2,4,5,11,0.68,Save
14829.0,93,3,531.63,0,4.543294782270004,1.3862943611198906,6.277826999243745,3,4,3,10,0.12,Maintain
14834.0,29,2,429.3,0,3.4011973816621555,1.0986122886681098,6.064482639844554,4,3,3,10,0.09,Maintain
14837.0,14,3,1345.56,0,2.70805020110221,1.3862943611198906,7.205308471229181,5,4,4,13,0.11,Protect
14840.0,177,1,62.85,1,5.181783550292085,0.6931471805599453,4.156536582478548,1,1,1,3,0.89,Lost Cause
14841.0,88,4,2375.57,0,4.48863636973214,1.6094379124341003,7.773413550701274,3,4,5,12,0.02,Protect
14842.0,4,3,1901.52,0,1.6094379124341003,1.3862943611198906,7.550934602164159,5,4,5,14,0.04,Protect
14844.0,32,3,2257.6800000000003,0,3.4965075614664802,1.3862943611198906,7.7225358508340785,4,4,5,13,0.09,Protect
14847.0,58,1,309.40000000000003,1,4.07753744390572,0.6931471805599453,5.737861788309064,3,1,2,6,0.82,Lost Cause
14849.0,4,17,5784.53,0,1.6094379124341003,2.8903717578961645,8.663115251680184,5,5,5,15,0.0,Protect
14850.0,221,1,325.75,1,5.402677381872279,0.6931471805599453,5.789195352504331,1,1,2,4,1.0,Lost Cause
14851.0,165,1,206.13,0,5.111987788356544,0.6931471805599453,5.333346615467431,2,1,1,4,0.16,Maintain
14852.0,5,5,2188.42,0,1.791759469228055,1.791759469228055,7.691391947551543,5,5,5,15,0.0,Protect
14853.0,120,1,214.5,0,4.795790545596741,0.6931471805599453,5.372960909543803,2,1,2,5,0.1,Maintain
14854.0,42,6,2281.83,0,3.7612001156935624,1.9459101490553132,7.733171180331939,4,5,5,14,0.01,Protect
14855.0,28,2,645.65,1,3.367295829986474,1.0986122886681098,6.471805189861254,4,3,3,10,0.7,Save
14857.0,57,1,522.52,0,4.060443010546419,0.6931471805599453,6.260575233974327,3,1,3,7,0.18,Maintain
14859.0,113,1,296.86,0,4.736198448394496,0.6931471805599453,5.696623577457721,2,1,2,5,0.19,Maintain
14862.0,58,1,304.1,0,4.07753744390572,0.6931471805599453,5.720639591722624,3,1,2,6,0.32,Maintain
14865.0,281,1,37.2,0,5.641907070938114,0.6931471805599453,3.6428355156125294,1,1,1,3,0.39,Maintain
14866.0,15,3,1127.4,0,2.772588722239781,1.3862943611198906,7.028555979127841,5,4,4,13,0.0,Protect
14867.0,95,3,710.28,1,4.564348191467836,1.3862943611198906,6.567066163812884,3,4,3,10,0.75,Save
14868.0,29,4,1297.07,0,3.4011973816621555,1.6094379124341003,7.168633824931638,4,4,4,12,0.2,Protect
14869.0,12,1,387.06,0,2.5649493574615367,0.6931471805599453,5.961159966843127,5,1,3,9,0.22,Maintain
14870.0,171,1,327.25,1,5.147494476813453,0.6931471805599453,5.793775513182905,2,1,2,5,0.78,Lost Cause
14871.0,87,3,335.3,0,4.477336814478207,1.3862943611198906,5.818003618746224,3,4,2,9,0.35,Maintain
14873.0,119,1,519.68,1,4.787491742782046,0.6931471805599453,6.25513564959826,2,1,3,6,0.87,Lost Cause
14875.0,17,2,1465.32,1,2.8903717578961645,1.0986122886681098,7.290511139663592,5,3,4,12,0.83,Save
14878.0,83,6,1083.02,0,4.430816798843313,1.9459101490553132,6.98843163201389,3,5,4,12,0.2,Protect
14880.0,94,2,347.67,0,4.553876891600541,1.0986122886681098,5.8541259161405055,3,3,2,8,0.44,Maintain
14883.0,73,2,358.48,0,4.30406509320417,1.0986122886681098,5.884658542790173,3,3,2,8,0.11,Maintain
14885.0,41,1,765.3199999999999,1,3.7376696182833684,0.6931471805599453,6.6415998370746365,4,1,4,9,0.78,Save
14886.0,162,1,364.8,1,5.093750200806762,0.6931471805599453,5.9020867359567655,2,1,2,5,0.85,Lost Cause
14888.0,116,1,369.2,1,4.762173934797756,0.6931471805599453,5.914043400139397,2,1,2,5,0.89,Lost Cause
14889.0,245,1,135.9,1,5.5053315359323625,0.6931471805599453,4.919250732294404,1,1,1,3,0.91,Lost Cause
14890.0,163,1,125.65,1,5.099866427824199,0.6931471805599453,4.841427376447684,2,1,1,4,0.75,Lost Cause
14891.0,57,2,554.38,1,4.060443010546419,1.0986122886681098,6.319652564141498,3,3,3,9,0.64,Save
14895.0,0,13,7974.79,0,0.0,2.6390573296152584,8.984165982308099,5,5,5,15,0.0,Protect
14896.0,114,2,468.77000000000004,1,4.74493212836325,1.0986122886681098,6.152243213225462,2,3,3,8,0.81,Lost Cause
14897.0,206,1,175.5,0,5.332718793265369,0.6931471805599453,5.173320876373351,1,1,1,3,0.11,Maintain
14898.0,43,5,991.18,0,3.784189633918261,1.791759469228055,6.899904542437423,4,5,4,13,0.04,Protect
14901.0,11,5,822.12,0,2.4849066497880004,1.791759469228055,6.713101998067555,5,5,4,14,0.19,Protect
14903.0,34,4,2398.62,0,3.5553480614894135,1.6094379124341003,7.783065670466658,4,4,5,13,0.04,Protect
14905.0,67,2,616.15,1,4.219507705176107,1.0986122886681098,6.425112106189937,3,3,3,9,0.91,Save
14907.0,8,5,2608.1800000000003,0,2.1972245773362196,1.791759469228055,7.866791274707833,5,5,5,15,0.0,Protect
14913.0,92,3,917.15,0,4.532599493153256,1.3862943611198906,6.822360775965189,3,4,4,11,0.23,Protect
14915.0,0,2,307.48,1,0.0,1.0986122886681098,5.731657011422181,5,3,2,10,0.81,Lost Cause
14916.0,3,3,967.76,0,1.3862943611198906,1.3862943611198906,6.876016903194924,5,4,4,13,0.22,Protect
14918.0,25,2,1610.15,1,3.258096538021482,1.0986122886681098,7.384703488712166,4,3,5,12,0.69,Save
14920.0,122,2,977.77,1,4.812184355372417,1.0986122886681098,6.886296681323568,2,3,4,9,0.58,Save
14921.0,110,1,903.01,0,4.709530201312334,0.6931471805599453,6.806840422277896,2,1,4,7,0.28,Protect
14924.0,155,1,310.05,1,5.049856007249537,0.6931471805599453,5.739953670961029,2,1,2,5,0.98,Lost Cause
14944.0,4,7,3164.19,0,1.6094379124341003,2.0794415416798357,8.059968364372029,5,5,5,15,0.08,Protect
14947.0,40,1,178.5,0,3.713572066704308,0.6931471805599453,5.190175207928333,4,1,1,6,0.11,Maintain
14948.0,7,4,639.23,0,2.0794415416798357,1.6094379124341003,6.4618274867939896,5,4,3,12,0.15,Protect
14952.0,116,7,3534.61,0,4.762173934797756,2.0794415416798357,8.170641123557044,2,5,5,12,0.06,Protect
14957.0,162,1,58.49,1,5.093750200806762,0.6931471805599453,4.085808231199814,2,1,1,4,0.84,Lost Cause
14958.0,56,3,483.73,1,4.04305126783455,1.3862943611198906,6.183592034891002,3,4,3,10,0.64,Lost Cause
14959.0,19,3,537.32,0,2.995732273553991,1.3862943611198906,6.288453178880062,5,4,3,12,0.31,Protect
14960.0,80,1,88.3,0,4.394449154672439,0.6931471805599453,4.492001487882454,3,1,1,5,0.26,Maintain
14961.0,0,7,4917.93,0,0.0,2.0794415416798357,8.500846306159424,5,5,5,15,0.02,Protect
14962.0,180,1,126.7,1,5.198497031265826,0.6931471805599453,4.8496837630384935,1,1,1,3,0.9,Lost Cause
14963.0,93,1,294.2,0,4.543294782270004,0.6931471805599453,5.687653092726317,3,1,2,6,0.68,Lost Cause
14964.0,156,1,206.21,1,5.056245805348308,0.6931471805599453,5.333732771768991,2,1,2,5,0.73,Lost Cause
14965.0,5,2,596.09,1,1.791759469228055,1.0986122886681098,6.3920678557992385,5,3,3,11,0.82,Save
14970.0,46,3,1119.75,0,3.8501476017100584,1.3862943611198906,7.0217533830355485,4,4,4,12,0.12,Protect
14972.0,37,1,114.77,1,3.6375861597263857,0.6931471805599453,4.751605464217637,4,1,1,6,0.84,Lost Cause
14973.0,16,3,1314.45,1,2.833213344056216,1.3862943611198906,7.181934091396172,5,4,4,13,0.08,Protect
14976.0,10,4,559.96,0,2.3978952727983707,1.6094379124341003,6.32964960173287,5,4,3,12,0.08,Protect
14978.0,145,4,1527.23,0,4.983606621708336,1.6094379124341003,7.331865481959141,2,4,4,10,0.28,Protect
14981.0,155,1,102.12,1,5.049856007249537,0.6931471805599453,4.635893358630932,2,1,1,4,0.84,Lost Cause
14984.0,90,1,102.23,0,4.51085950651685,0.6931471805599453,4.636959508477498,3,1,1,5,0.2,Maintain
14985.0,107,2,292.01,1,4.68213122712422,1.0986122886681098,5.680206738127495,2,3,2,7,0.95,Lost Cause
14987.0,275,1,163.2,0,5.62040086571715,0.6931471805599453,5.101085197018328,1,1,1,3,0.26,Maintain
14988.0,121,1,334.54,1,4.804021044733257,0.6931471805599453,5.8157411743422545,2,1,2,5,0.92,Lost Cause
14995.0,189,1,119.31,0,5.247024072160486,0.6931471805599453,4.7900717450454335,1,1,1,3,0.18,Maintain
14997.0,87,1,155.28,0,4.477336814478207,0.6931471805599453,5.05164927018687,3,1,1,5,0.2,Maintain
14998.0,79,2,414.87,1,4.382026634673881,1.0986122886681098,6.030372711422963,3,3,3,9,0.78,Lost Cause
15002.0,25,4,1641.76,1,3.258096538021482,1.6094379124341003,7.404133033112973,4,4,5,13,0.74,Save
15004.0,56,1,1220.38,1,4.04305126783455,0.6931471805599453,7.107736646002929,3,1,4,8,0.76,Save
15005.0,5,20,4505.85,0,1.791759469228055,3.044522437723423,8.41335374057479,5,5,5,15,0.0,Protect
15007.0,68,1,156.91,1,4.23410650459726,0.6931471805599453,5.062025250478552,3,1,1,5,0.8,Lost Cause
15012.0,283,1,188.56,0,5.648974238161206,0.6931471805599453,5.244705597099387,1,1,1,3,0.18,Maintain
15014.0,85,1,117.72999999999999,0,4.454347296253507,0.6931471805599453,4.776852007677701,3,1,1,5,0.42,Maintain
15016.0,82,1,170.04,1,4.418840607796598,0.6931471805599453,5.141897447276735,3,1,1,5,0.86,Lost Cause
15018.0,162,2,291.34000000000003,0,5.093750200806762,1.0986122886681098,5.677917508461147,2,3,2,7,0.38,Maintain
15019.0,176,1,252.81,1,5.176149732573829,0.6931471805599453,5.536585955607315,1,1,2,4,0.6,Lost Cause
15021.0,66,5,1080.23,0,4.204692619390966,1.791759469228055,6.985854560965189,3,5,4,12,0.06,Protect
15023.0,25,8,5009.07,0,3.258096538021482,2.1972245773362196,8.51920516603719,4,5,5,14,0.0,Protect
15024.0,22,5,830.62,0,3.1354942159291497,1.791759469228055,6.723375605718711,4,5,4,13,0.05,Protect
15026.0,149,2,230.78,0,5.0106352940962555,1.0986122886681098,5.445788645906245,2,3,2,7,0.05,Maintain
15027.0,77,3,966.97,0,4.356708826689592,1.3862943611198906,6.8752010950607865,3,4,4,11,0.05,Protect
15028.0,278,1,185.97,0,5.631211781821365,0.6931471805599453,5.230948176177183,1,1,1,3,0.04,Maintain
15030.0,177,1,152.76,0,5.181783550292085,0.6931471805599453,5.035392945221982,1,1,1,3,0.37,Maintain
15031.0,19,2,261.79,0,2.995732273553991,1.0986122886681098,5.571355234136089,5,3,2,10,0.11,Maintain
15032.0,165,3,4959.1,1,5.111987788356544,1.3862943611198906,8.50918118080606,2,4,5,11,0.73,Save
15033.0,18,6,1605.65,0,2.9444389791664403,1.9459101490553132,7.381906544878748,5,5,5,15,0.11,Protect
15034.0,142,5,2640.38,0,4.962844630259907,1.791759469228055,7.87905678683878,2,5,5,12,0.04,Protect
15036.0,86,2,212.49,0,4.465908118654584,1.0986122886681098,5.363589993164233,3,3,2,8,0.27,Maintain
15038.0,97,4,497.7,0,4.584967478670572,1.6094379124341003,6.212004712552077,3,4,3,10,0.24,Maintain
15039.0,1,38,18384.65,0,0.6931471805599453,3.6635616461296463,9.819325748019295,5,5,5,15,0.0,Protect
15041.0,79,1,179.93,1,4.382026634673881,0.6931471805599453,5.198110216131005,3,1,1,5,0.45,Maintain
15042.0,108,1,135.93,1,4.6913478822291435,0.6931471805599453,4.919469846344143,2,1,1,4,0.43,Maintain
15044.0,45,13,5152.68,0,3.828641396489095,2.6390573296152584,8.547466301585915,4,5,5,14,0.0,Protect
15045.0,61,2,735.66,1,4.127134385045092,1.0986122886681098,6.602126456028984,3,3,4,10,0.78,Save
15046.0,6,11,3924.73,0,1.9459101490553132,2.4849066497880004,8.275307600184169,5,5,5,15,0.0,Protect
15047.0,179,1,343.62,1,5.19295685089021,0.6931471805599453,5.842442360714953,1,1,2,4,0.93,Lost Cause
15048.0,26,3,321.48,0,3.295836866004329,1.3862943611198906,5.7760411188089105,4,4,2,10,0.24,Maintain
15049.0,183,1,121.17000000000002,1,5.214935757608986,0.6931471805599453,4.8054135174159684,1,1,1,3,0.94,Lost Cause
15051.0,59,1,377.74,0,4.0943445622221,0.6931471805599453,5.936849953834759,3,1,2,6,0.22,Maintain
15052.0,228,1,207.73000000000002,1,5.43372200355424,0.6931471805599453,5.341041550757815,1,1,2,4,0.81,Lost Cause
15053.0,65,2,478.6,0,4.189654742026425,1.0986122886681098,6.172952423153359,3,3,3,9,0.26,Maintain
15057.0,184,2,1489.5,1,5.220355825078324,1.0986122886681098,7.306866913118126,1,3,4,8,0.59,Save
15058.0,34,7,1234.76,0,3.5553480614894135,2.0794415416798357,7.119441444405996,4,5,4,13,0.14,Protect
15059.0,16,7,1008.6,0,2.833213344056216,2.0794415416798357,6.917309491786948,5,5,4,14,0.01,Protect
15061.0,37,37,36575.0,0,3.6375861597263857,3.6375861597263857,10.507147566594536,4,5,5,14,0.0,Protect
15062.0,127,3,814.04,0,4.852030263919617,1.3862943611198906,6.703237191791092,2,4,4,10,0.09,Protect
15063.0,122,1,370.79999999999995,1,4.812184355372417,0.6931471805599453,5.918356075287344,2,1,2,5,0.83,Lost Cause
15065.0,74,3,2858.75,0,4.31748811353631,1.3862943611198906,7.9584894874057825,3,4,5,12,0.0,Protect
15067.0,192,1,848.05,0,5.262690188904886,0.6931471805599453,6.74411807739231,1,1,4,6,0.3,Protect
15068.0,165,1,239.95999999999998,0,5.111987788356544,0.6931471805599453,5.484630944611529,2,1,2,5,0.24,Maintain
15069.0,88,1,1109.53,1,4.48863636973214,0.6931471805599453,7.012592657827759,3,1,4,8,0.75,Save
15070.0,282,1,106.2,1,5.645446897643238,0.6931471805599453,4.674696248636701,1,1,1,3,0.78,Lost Cause
15071.0,3,2,982.07,1,1.3862943611198906,1.0986122886681098,6.890680328191671,5,3,4,12,0.8,Save
15073.0,95,2,861.96,0,4.564348191467836,1.0986122886681098,6.760368340067173,3,3,4,10,0.19,Protect
15074.0,14,1,735.67,1,2.70805020110221,0.6931471805599453,6.60214003072033,5,1,4,10,0.24,Protect
15076.0,82,1,880.85,1,4.418840607796598,0.6931471805599453,6.782021973516374,3,1,4,8,0.55,Save
15078.0,15,22,6702.59,0,2.772588722239781,3.1354942159291497,8.810398482773822,5,5,5,15,0.0,Protect
15079.0,122,4,895.61,1,4.812184355372417,1.6094379124341003,6.798620984904737,2,4,4,10,0.72,Save
15081.0,117,2,248.05,0,4.770684624465665,1.0986122886681098,5.5176536795192925,2,3,2,7,0.3,Maintain
15083.0,166,1,88.2,1,5.117993812416755,0.6931471805599453,4.490881039585964,2,1,1,4,0.94,Lost Cause
15087.0,191,1,306.94,1,5.2574953720277815,0.6931471805599453,5.7299049588017725,1,1,2,4,0.82,Lost Cause
15089.0,3,3,2036.28,0,1.3862943611198906,1.3862943611198906,7.619370863825125,5,4,5,14,0.03,Protect
15090.0,217,1,381.32,1,5.384495062789089,0.6931471805599453,5.946257954269902,1,1,2,4,0.96,Lost Cause
15092.0,124,2,457.81,1,4.8283137373023015,1.0986122886681098,6.1286361810072245,2,3,3,8,0.17,Maintain
15093.0,26,5,4027.1,0,3.295836866004329,1.791759469228055,8.301050079746773,4,5,5,14,0.0,Protect
15095.0,13,4,1370.6000000000001,1,2.6390573296152584,1.6094379124341003,7.223733220588765,5,4,4,13,0.77,Save
15098.0,91,3,39916.5,1,4.5217885770490405,1.3862943611198906,10.594570103213856,3,4,5,12,0.73,Save
15100.0,243,3,876.0,1,5.497168225293202,1.3862943611198906,6.776506992372183,1,4,4,9,0.69,Save
15101.0,268,1,102.28,0,5.594711379601839,0.6931471805599453,4.637443746538387,1,1,1,3,0.16,Maintain
15104.0,106,2,993.54,1,4.672828834461906,1.0986122886681098,6.902280318701867,2,3,4,9,0.9,Save
15105.0,44,1,532.98,0,3.8066624897703196,0.6931471805599453,6.280358385075286,4,1,3,8,0.92,Lost Cause
15106.0,50,3,1032.83,0,3.9318256327243257,1.3862943611198906,6.941025631493532,4,4,4,12,0.12,Protect
15107.0,220,6,319.5,1,5.3981627015177525,1.9459101490553132,5.7698822763607245,1,5,2,8,0.97,Lost Cause
15109.0,155,1,484.95,1,5.049856007249537,0.6931471805599453,6.18610573794948,2,1,3,6,0.89,Lost Cause
15110.0,36,2,376.55,0,3.6109179126442243,1.0986122886681098,5.933703010249435,4,3,2,9,0.13,Maintain
15111.0,282,1,288.5,0,5.645446897643238,0.6931471805599453,5.66815529701305,1,1,2,4,0.1,Maintain
15114.0,2,7,1678.97,0,1.0986122886681098,2.0794415416798357,7.4265312150950065,5,5,5,15,0.0,Protect
15116.0,44,2,790.97,0,3.8066624897703196,1.0986122886681098,6.674523512309127,4,3,4,11,0.3,Protect
15117.0,30,2,675.73,0,3.4339872044851463,1.0986122886681098,6.517272375046999,4,3,3,10,0.66,Save
15118.0,43,1,244.8,1,3.784189633918261,0.6931471805599453,5.504518197131935,4,1,2,7,0.83,Lost Cause
15119.0,155,1,266.4,1,5.049856007249537,0.6931471805599453,5.588745664667843,2,1,2,5,0.81,Lost Cause
15120.0,43,1,358.82,1,3.784189633918261,0.6931471805599453,5.885603906408473,4,1,2,7,0.93,Lost Cause
15121.0,198,1,295.15,0,5.293304824724492,0.6931471805599453,5.690866082722974,1,1,2,4,0.3,Maintain
15122.0,23,3,1633.78,1,3.1780538303479458,1.3862943611198906,7.399263517702882,4,4,5,13,0.88,Save
15123.0,115,1,1069.47,0,4.7535901911063645,0.6931471805599453,6.9758530833493335,2,1,4,7,0.32,Protect
15124.0,101,1,90.75,0,4.624972813284271,0.6931471805599453,4.51906748693468,2,1,1,4,0.27,Maintain
15125.0,22,12,10795.48,0,3.1354942159291497,2.5649493574615367,9.286975434060986,4,5,5,14,0.0,Protect
15128.0,36,3,1170.24,0,3.6109179126442243,1.3862943611198906,7.065818295629311,4,4,4,12,0.16,Protect
15129.0,16,10,2796.73,0,2.833213344056216,2.3978952727983707,7.936563653071031,5,5,5,15,0.0,Protect
15130.0,79,1,330.11,1,4.382026634673881,0.6931471805599453,5.802450646452902,3,1,2,6,0.91,Lost Cause
15132.0,15,3,842.23,0,2.772588722239781,1.3862943611198906,6.737239755901817,5,4,4,13,0.02,Protect
15133.0,37,3,982.42,1,3.6375861597263857,1.3862943611198906,6.891036292375263,4,4,4,12,0.73,Save
15134.0,36,4,614.86,0,3.6109179126442243,1.6094379124341003,6.423019664975887,4,4,3,11,0.1,Protect
15135.0,148,1,139.05,1,5.003946305945459,0.6931471805599453,4.941999501706118,2,1,1,4,0.79,Lost Cause
15136.0,5,1,582.9,0,1.791759469228055,0.6931471805599453,6.369729735289492,5,1,3,9,0.21,Protect
15139.0,149,2,178.96,1,5.0106352940962555,1.0986122886681098,5.192734603972972,2,3,1,6,0.97,Lost Cause
15140.0,25,5,1728.11,0,3.258096538021482,1.791759469228055,7.455362104249523,4,5,5,14,0.1,Protect
15143.0,135,1,259.45,1,4.912654885736052,0.6931471805599453,5.562410904191201,2,1,2,5,0.76,Lost Cause
15144.0,2,10,3560.84,0,1.0986122886681098,2.3978952727983707,8.178032544255673,5,5,5,15,0.0,Protect
15145.0,136,2,724.03,0,4.919980925828125,1.0986122886681098,6.58621303330892,2,3,3,8,0.16,Protect
15146.0,74,2,1327.16,1,4.31748811353631,1.0986122886681098,7.1915498047067254,3,3,4,10,0.83,Save
