index,customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Cluster,Cluster_Label
1032,14284.0,31,2,595.25,3.4657359027997265,1.0986122886681098,6.390660042202551,4,2,3,423,9,Potential Loyalists,3,Lost/Inactive
1033,14285.0,21,4,1910.01,3.091042453358316,1.6094379124341005,7.555387177088957,4,4,4,444,12,At Risk,2,Potential Loyals
1034,14286.0,24,3,4628.75,3.218875824868201,1.3862943611198906,8.440258149942116,4,3,5,435,12,At Risk,2,Potential Loyals
1035,14287.0,8,3,176.63,2.19722457733622,1.3862943611198906,5.179702735211794,5,3,1,531,9,At Risk,3,Lost/Inactive
1036,14288.0,213,1,426.6,5.365976015021851,0.6931471805599453,6.05818817915089,1,1,2,112,4,Lost,0,Loyal Base
1037,14289.0,9,6,911.26,2.302585092994046,1.9459101490553128,6.815925037163848,5,5,4,554,14,Champions,2,Potential Loyals
1038,14290.0,11,5,2314.65,2.4849066497880004,1.791759469228055,7.747445704647496,5,4,5,545,14,At Risk,1,Champions
1039,14291.0,2,11,3883.25,1.0986122886681098,2.4849066497880004,8.264685193972111,5,5,5,555,15,Champions,1,Champions
1040,14292.0,8,9,4871.93,2.19722457733622,2.302585092994046,8.491450677872692,5,5,5,555,15,Champions,1,Champions
1041,14293.0,3,4,1046.56,1.3862943611198906,1.6094379124341005,6.954218929392177,5,4,4,544,13,At Risk,3,Lost/Inactive
1042,14295.0,40,1,166.20000000000002,3.713572066704308,0.6931471805599453,5.119190700650601,3,1,1,311,5,Potential Loyalists,0,Loyal Base
1043,14297.0,18,4,1305.33,2.9444389791664403,1.6094379124341005,7.174976957856922,4,4,4,444,12,At Risk,2,Potential Loyals
1044,14298.0,8,44,51527.3,2.19722457733622,3.80666248977032,10.849886450287096,5,5,5,555,15,Champions,1,Champions
1045,14299.0,8,9,3965.62,2.19722457733622,2.302585092994046,8.285669625656425,5,5,5,555,15,Champions,1,Champions
1046,14300.0,19,1,43.2,2.995732273553991,0.6931471805599453,3.788724789083653,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
1047,14301.0,117,1,640.14,4.770684624465665,0.6931471805599453,6.463247841809304,2,1,3,213,6,Potential Loyalists,0,Loyal Base
1048,14304.0,223,1,383.45,5.41164605185504,0.6931471805599453,5.9518137414781895,1,1,2,112,4,Lost,0,Loyal Base
1049,14305.0,71,3,1858.96,4.276666119016055,1.3862943611198906,7.528310261099659,3,3,4,334,10,At Risk,2,Potential Loyals
1050,14306.0,51,2,2093.32,3.951243718581428,1.0986122886681098,7.646984197329087,3,2,5,325,10,Potential Loyalists,2,Potential Loyals
1051,14307.0,89,6,2995.7200000000003,4.499809670330265,1.9459101490553128,8.005273636192019,2,5,5,255,12,At Risk,2,Potential Loyals
1052,14309.0,8,9,2352.53,2.19722457733622,2.302585092994046,7.763671607732549,5,5,5,555,15,Champions,1,Champions
1053,14311.0,243,1,310.26,5.497168225293202,0.6931471805599453,5.740628575776864,1,1,2,112,4,Lost,0,Loyal Base
1054,14312.0,47,6,1611.59,3.871201010907891,1.9459101490553128,7.385596861065875,3,5,4,354,12,At Risk,2,Potential Loyals
1055,14314.0,107,1,120.0,4.68213122712422,0.6931471805599453,4.795790545596741,2,1,1,211,4,Potential Loyalists,0,Loyal Base
1056,14315.0,45,6,2481.13,3.828641396489095,1.9459101490553128,7.816872341508149,3,5,5,355,13,At Risk,2,Potential Loyals
1057,14317.0,65,1,508.58,4.189654742026425,0.6931471805599453,6.233586857019973,3,1,3,313,7,Potential Loyalists,0,Loyal Base
1058,14320.0,207,2,477.79,5.337538079701318,1.0986122886681098,6.17126208791851,1,2,3,123,6,Potential Loyalists,0,Loyal Base
1059,14321.0,11,5,1530.75,2.4849066497880004,1.791759469228055,7.334166151605764,5,4,4,544,13,At Risk,2,Potential Loyals
1060,14323.0,115,2,605.0600000000001,4.7535901911063645,1.0986122886681098,6.406978991069148,2,2,3,223,7,Potential Loyalists,0,Loyal Base
1061,14326.0,242,1,183.85,5.493061443340548,0.6931471805599453,5.219544685382641,1,1,1,111,3,Lost,0,Loyal Base
1062,14327.0,163,1,311.65000000000003,5.099866427824199,0.6931471805599453,5.745084354013307,2,1,2,212,5,Potential Loyalists,0,Loyal Base
1063,14329.0,17,7,4975.24,2.8903717578961645,2.079441541679836,8.512429864767167,4,5,5,455,14,At Risk,1,Champions
1064,14331.0,124,2,462.66,4.8283137373023015,1.0986122886681098,6.139151525006747,2,2,2,222,6,Potential Loyalists,0,Loyal Base
1065,14332.0,23,3,840.21,3.1780538303479458,1.3862943611198906,6.734841331537249,4,3,3,433,10,At Risk,2,Potential Loyals
1066,14333.0,68,1,415.2,4.23410650459726,0.6931471805599453,6.031165913959534,3,1,2,312,6,Potential Loyalists,0,Loyal Base
1067,14334.0,17,8,2552.21,2.8903717578961645,2.19722457733622,7.845106670027843,4,5,5,455,14,At Risk,1,Champions
1068,14336.0,17,4,1614.91,2.8903717578961645,1.6094379124341005,7.387653544460817,4,4,4,444,12,At Risk,2,Potential Loyals
1069,14338.0,161,2,588.22,5.087596335232384,1.0986122886681098,6.3787996283436765,2,2,3,223,7,Potential Loyalists,0,Loyal Base
1070,14339.0,243,1,309.52000000000004,5.497168225293202,0.6931471805599453,5.73824831153748,1,1,2,112,4,Lost,0,Loyal Base
1071,14340.0,219,1,134.7,5.393627546352362,0.6931471805599453,4.910446566840824,1,1,1,111,3,Lost,0,Loyal Base
1072,14341.0,45,8,2166.98,3.828641396489095,2.19722457733622,7.6815511374247345,3,5,5,355,13,At Risk,2,Potential Loyals
1073,14342.0,21,4,668.5600000000001,3.091042453358316,1.6094379124341005,6.506620780234419,4,4,3,443,11,At Risk,2,Potential Loyals
1074,14344.0,127,8,889.9300000000001,4.852030263919617,2.19722457733622,6.792265860972647,2,5,3,253,10,At Risk,2,Potential Loyals
1075,14345.0,39,1,108.98,3.688879454113936,0.6931471805599453,4.700298531079668,3,1,1,311,5,Potential Loyalists,0,Loyal Base
1076,14346.0,121,2,1021.58,4.804021044733257,1.0986122886681098,6.9300841244652,2,2,4,224,8,Potential Loyalists,2,Potential Loyals
1077,14348.0,260,1,409.57,5.564520407322694,0.6931471805599453,6.017546438106483,1,1,2,112,4,Lost,0,Loyal Base
1078,14349.0,10,1,133.5,2.3978952727983707,0.6931471805599453,4.901564199041894,5,1,1,511,7,Others,3,Lost/Inactive
1079,14350.0,274,1,282.93,5.616771097666572,0.6931471805599453,5.6487277289070565,1,1,2,112,4,Lost,0,Loyal Base
1080,14351.0,165,1,51.0,5.111987788356544,0.6931471805599453,3.951243718581428,2,1,1,211,4,Potential Loyalists,0,Loyal Base
1081,14352.0,157,4,1078.96,5.062595033026967,1.6094379124341005,6.984679282395341,2,4,4,244,10,At Risk,2,Potential Loyals
1082,14353.0,215,1,90.6,5.375278407684165,0.6931471805599453,4.517431271680085,1,1,1,111,3,Lost,0,Loyal Base
1083,14354.0,6,2,163.62,1.9459101490553128,1.0986122886681098,5.103639787544498,5,2,1,521,8,Others,3,Lost/Inactive
1084,14355.0,366,1,174.4,5.905361848054571,0.6931471805599453,5.1670690799380825,1,1,1,111,3,Lost,0,Loyal Base
1085,14356.0,80,2,701.23,4.394449154672439,1.0986122886681098,6.5542609856927125,2,2,3,223,7,Potential Loyalists,2,Potential Loyals
1086,14357.0,43,1,225.12,3.784189633918261,0.6931471805599453,5.42106583180709,3,1,1,311,5,Potential Loyalists,0,Loyal Base
1087,14359.0,19,3,912.18,2.995732273553991,1.3862943611198906,6.816933013408364,4,3,4,434,11,At Risk,3,Lost/Inactive
1088,14360.0,32,4,2118.03,3.49650756146648,1.6094379124341005,7.658713715789601,4,4,5,445,13,At Risk,2,Potential Loyals
1089,14362.0,22,1,151.5,3.1354942159291497,0.6931471805599453,5.0271645960474665,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
1090,14364.0,109,8,3717.35,4.700480365792417,2.19722457733622,8.221035300483413,2,5,5,255,12,At Risk,2,Potential Loyals
1091,14367.0,8,16,9227.82,2.19722457733622,2.833213344056216,9.13008647533716,5,5,5,555,15,Champions,1,Champions
1092,14368.0,320,1,155.0,5.771441123130016,0.6931471805599453,5.049856007249537,1,1,1,111,3,Lost,0,Loyal Base
1093,14371.0,295,1,100.5,5.69035945432406,0.6931471805599453,4.620058798481842,1,1,1,111,3,Lost,0,Loyal Base
1094,14373.0,358,1,76.55,5.883322388488279,0.6931471805599453,4.350922889622548,1,1,1,111,3,Lost,0,Loyal Base
1095,14375.0,185,1,235.56,5.225746673713202,0.6931471805599453,5.466201875544222,1,1,1,111,3,Lost,0,Loyal Base
1096,14377.0,191,2,617.05,5.2574953720277815,1.0986122886681098,6.426569360333832,1,2,3,123,6,Potential Loyalists,0,Loyal Base
1097,14379.0,44,2,348.1,3.80666248977032,1.0986122886681098,5.855358414110991,3,3,2,332,8,At Risk,3,Lost/Inactive
1098,14381.0,52,1,202.68,3.970291913552122,0.6931471805599453,5.316550134809097,3,1,1,311,5,Potential Loyalists,0,Loyal Base
1099,14382.0,26,1,615.49,3.295836866004329,0.6931471805599453,6.424042101872682,4,1,3,413,8,Potential Loyalists,3,Lost/Inactive
1100,14383.0,38,3,1247.69,3.6635616461296463,1.3862943611198906,7.129850280760371,3,3,4,334,10,At Risk,2,Potential Loyals
1101,14385.0,9,3,202.11,2.302585092994046,1.3862943611198906,5.3137477042033945,5,3,1,531,9,At Risk,3,Lost/Inactive
1102,14386.0,297,1,142.4,5.697093486505405,0.6931471805599453,4.96563792816552,1,1,1,111,3,Lost,0,Loyal Base
1103,14387.0,33,3,1727.6,3.5263605246161616,1.3862943611198906,7.455067111318538,4,3,4,434,11,At Risk,2,Potential Loyals
1104,14388.0,10,8,3212.84,2.3978952727983707,2.19722457733622,8.07522176285542,5,5,5,555,15,Champions,1,Champions
1105,14389.0,65,2,1043.46,4.189654742026425,1.0986122886681098,6.9512552844279885,3,3,4,334,10,At Risk,2,Potential Loyals
1106,14390.0,10,9,4642.57,2.3978952727983707,2.302585092994046,8.443238745938231,5,5,5,555,15,Champions,1,Champions
1107,14393.0,218,1,67.95,5.389071729816501,0.6931471805599453,4.233381604239311,1,1,1,111,3,Lost,0,Loyal Base
1108,14395.0,2,9,3479.91,1.0986122886681098,2.302585092994046,8.15504903283773,5,5,5,555,15,Champions,1,Champions
1109,14396.0,65,2,487.99,4.189654742026425,1.0986122886681098,6.192342039368019,3,3,3,333,9,At Risk,0,Loyal Base
1110,14397.0,3,19,2612.96,1.3862943611198906,2.995732273553991,7.868621591848266,5,5,5,555,15,Champions,1,Champions
1111,14400.0,149,1,574.7,5.010635294096256,0.6931471805599453,6.355586691681764,2,1,3,213,6,Potential Loyalists,0,Loyal Base
1112,14401.0,4,13,4051.48,1.6094379124341005,2.6390573296152584,8.307084318372484,5,5,5,555,15,Champions,1,Champions
1113,14403.0,130,4,1475.81,4.875197323201151,1.6094379124341005,7.297639635123279,2,4,4,244,10,At Risk,2,Potential Loyals
1114,14404.0,34,6,1449.32,3.555348061489413,1.9459101490553128,7.279539500721411,3,5,4,354,12,At Risk,2,Potential Loyals
1115,14406.0,119,1,156.75,4.787491742782046,0.6931471805599453,5.061011501421323,2,1,1,211,4,Potential Loyalists,0,Loyal Base
1116,14407.0,107,5,2142.73,4.68213122712422,1.791759469228055,7.670302581424666,2,4,5,245,11,At Risk,2,Potential Loyals
1117,14408.0,11,7,2599.03,2.4849066497880004,2.079441541679836,7.863278262404544,5,5,5,555,15,Champions,1,Champions
1118,14409.0,71,6,2059.4500000000003,4.276666119016055,1.9459101490553128,7.630679684529584,3,5,5,355,13,At Risk,2,Potential Loyals
1119,14410.0,92,9,1099.27,4.532599493153256,2.302585092994046,7.003310883212878,2,5,4,254,11,At Risk,2,Potential Loyals
1120,14411.0,311,1,1063.0,5.7430031878094825,0.6931471805599453,6.96979066990159,1,1,4,114,6,Lost,0,Loyal Base
1121,14412.0,43,2,770.03,3.784189633918261,1.0986122886681098,6.647727283312172,3,3,3,333,9,At Risk,2,Potential Loyals
1122,14413.0,362,1,121.05,5.8944028342648505,0.6931471805599453,4.804430796838969,1,1,1,111,3,Lost,0,Loyal Base
1123,14414.0,92,7,1496.98,4.532599493153256,2.079441541679836,7.311872812853191,2,5,4,254,11,At Risk,2,Potential Loyals
1124,14415.0,1,13,5855.57,0.6931471805599453,2.6390573296152584,8.675319386969873,5,5,5,555,15,Champions,1,Champions
1125,14416.0,22,2,490.22,3.1354942159291497,1.0986122886681098,6.196892092616412,4,3,3,433,10,At Risk,3,Lost/Inactive
1126,14418.0,4,3,1937.25,1.6094379124341005,1.3862943611198906,7.569540783099068,5,3,4,534,12,At Risk,3,Lost/Inactive
1127,14419.0,11,6,1051.79,2.4849066497880004,1.9459101490553128,6.959199062045698,5,5,4,554,14,Champions,2,Potential Loyals
1128,14420.0,99,1,387.52,4.605170185988092,0.6931471805599453,5.962344648534129,2,1,2,212,5,Potential Loyalists,0,Loyal Base
1129,14421.0,57,2,813.11,4.060443010546419,1.0986122886681098,6.702095492007746,3,3,3,333,9,At Risk,2,Potential Loyals
1130,14422.0,1,6,4263.64,0.6931471805599453,1.9459101490553128,8.358113048391361,5,5,5,555,15,Champions,1,Champions
1131,14423.0,218,1,265.2,5.389071729816501,0.6931471805599453,5.584247905961012,1,1,2,112,4,Lost,0,Loyal Base
1132,14424.0,18,1,322.08,2.9444389791664403,0.6931471805599453,5.777899970574095,4,1,2,412,7,Potential Loyalists,3,Lost/Inactive
1133,14426.0,24,10,4481.67,3.218875824868201,2.3978952727983707,8.407974130025062,4,5,5,455,14,At Risk,1,Champions
1134,14427.0,50,2,363.34,3.9318256327243257,1.0986122886681098,5.898087497602683,3,3,2,332,8,At Risk,3,Lost/Inactive
1135,14428.0,7,5,1224.06,2.079441541679836,1.791759469228055,7.110745101371203,5,4,4,544,13,At Risk,1,Champions
1136,14431.0,303,1,470.36,5.717027701406222,0.6931471805599453,6.1556221332742656,1,1,3,113,5,Lost,0,Loyal Base
1137,14432.0,10,6,2248.5,2.3978952727983707,1.9459101490553128,7.718463248281226,5,5,5,555,15,Champions,1,Champions
1138,14434.0,22,6,1372.8,3.1354942159291497,1.9459101490553128,7.225335901779781,4,5,4,454,13,At Risk,2,Potential Loyals
1139,14436.0,99,1,89.06,4.605170185988092,0.6931471805599453,4.500476114873425,2,1,1,211,4,Potential Loyalists,0,Loyal Base
1140,14437.0,366,1,63.0,5.905361848054571,0.6931471805599453,4.158883083359672,1,1,1,111,3,Lost,0,Loyal Base
1141,14438.0,306,1,131.9,5.726847747587197,0.6931471805599453,4.8895969657192,1,1,1,111,3,Lost,0,Loyal Base
1142,14440.0,8,5,2357.68,2.19722457733622,1.791759469228055,7.765857419506838,5,4,5,545,14,At Risk,1,Champions
1143,14441.0,1,4,1712.89,0.6931471805599453,1.6094379124341005,7.446520919735376,5,4,4,544,13,At Risk,1,Champions
1144,14443.0,54,4,1420.2,4.007333185232471,1.6094379124341005,7.259256864146872,3,4,4,344,11,At Risk,2,Potential Loyals
1145,14446.0,1,4,1005.55,0.6931471805599453,1.6094379124341005,6.914283920944837,5,4,4,544,13,At Risk,3,Lost/Inactive
1146,14447.0,19,5,1163.23,2.995732273553991,1.791759469228055,7.059815203273879,4,4,4,444,12,At Risk,2,Potential Loyals
1147,14448.0,9,2,375.35,2.302585092994046,1.0986122886681098,5.930519561480541,5,3,2,532,10,At Risk,3,Lost/Inactive
1148,14449.0,19,4,885.8,2.995732273553991,1.6094379124341005,6.787619477742156,4,4,3,443,11,At Risk,2,Potential Loyals
1149,14450.0,181,3,483.25,5.204006687076795,1.3862943611198906,6.182601302287106,1,3,3,133,7,Others,0,Loyal Base
1150,14451.0,60,2,643.9,4.110873864173311,1.0986122886681098,6.469095266016332,3,3,3,333,9,At Risk,2,Potential Loyals
1151,14452.0,11,2,259.05,2.4849066497880004,1.0986122886681098,5.560873920219081,5,3,2,532,10,At Risk,3,Lost/Inactive
1152,14453.0,190,1,119.93,5.25227342804663,0.6931471805599453,4.795211865797184,1,1,1,111,3,Lost,0,Loyal Base
1153,14456.0,5,9,3014.32,1.791759469228055,2.302585092994046,8.011461239515993,5,5,5,555,15,Champions,1,Champions
1154,14457.0,311,1,113.64,5.7430031878094825,0.6931471805599453,4.741796783519916,1,1,1,111,3,Lost,0,Loyal Base
1155,14459.0,155,1,1837.92,5.049856007249537,0.6931471805599453,7.516933721754878,2,1,4,214,7,Potential Loyalists,2,Potential Loyals
1156,14460.0,110,3,434.34,4.709530201312334,1.3862943611198906,6.076127334986691,2,3,2,232,7,At Risk,0,Loyal Base
1157,14461.0,148,3,2102.67,5.003946305945459,1.3862943611198906,7.651438717449813,2,3,5,235,10,At Risk,2,Potential Loyals
1158,14462.0,66,11,1975.57,4.204692619390966,2.4849066497880004,7.589118298249244,3,5,5,355,13,At Risk,2,Potential Loyals
1159,14463.0,98,3,529.62,4.59511985013459,1.3862943611198906,6.2740461341708045,2,3,3,233,8,At Risk,2,Potential Loyals
1160,14465.0,247,3,1038.44,5.513428746164983,1.3862943611198906,6.946437385574481,1,3,4,134,8,Others,2,Potential Loyals
1161,14466.0,29,7,2272.4,3.4011973816621555,2.079441541679836,7.72903178725261,4,5,5,455,14,At Risk,2,Potential Loyals
1162,14467.0,18,4,596.26,2.9444389791664403,1.6094379124341005,6.392352529473033,4,4,3,443,11,At Risk,3,Lost/Inactive
1163,14470.0,12,2,461.19,2.5649493574615367,1.0986122886681098,6.135976061950666,5,3,2,532,10,At Risk,3,Lost/Inactive
1164,14472.0,104,8,1852.67,4.653960350157523,2.19722457733622,7.524922736755564,2,5,4,254,11,At Risk,2,Potential Loyals
1165,14473.0,74,2,234.34,4.31748811353631,1.0986122886681098,5.461031277035783,2,3,1,231,6,At Risk,0,Loyal Base
1166,14474.0,46,1,547.66,3.8501476017100575,0.6931471805599453,6.307478941826799,3,1,3,313,7,Potential Loyalists,3,Lost/Inactive
1167,14475.0,72,3,925.85,4.290459441148391,1.3862943611198906,6.831791740175098,2,3,4,234,9,At Risk,2,Potential Loyals
1168,14476.0,257,1,193.0,5.552959584921617,0.6931471805599453,5.267858159063328,1,1,1,111,3,Lost,0,Loyal Base
1169,14477.0,20,4,1309.6,3.044522437723423,1.6094379124341005,7.178240326605397,4,4,4,444,12,At Risk,2,Potential Loyals
1170,14479.0,254,2,316.25,5.541263545158426,1.0986122886681098,5.759690106594497,1,3,2,132,6,Others,0,Loyal Base
1171,14480.0,11,1,279.05,2.4849066497880004,0.6931471805599453,5.634968158655841,5,1,2,512,8,Others,3,Lost/Inactive
1172,14481.0,165,2,636.51,5.111987788356544,1.0986122886681098,6.457569963184063,2,3,3,233,8,At Risk,0,Loyal Base
1173,14482.0,18,6,2022.81,2.9444389791664403,1.9459101490553128,7.612737152483175,4,5,5,455,14,At Risk,2,Potential Loyals
1174,14483.0,282,1,137.1,5.645446897643238,0.6931471805599453,4.927978060415247,1,1,1,111,3,Lost,0,Loyal Base
1175,14484.0,50,1,321.92,3.9318256327243257,0.6931471805599453,5.777404614526815,3,1,2,312,6,Potential Loyalists,0,Loyal Base
1176,14485.0,39,1,162.8,3.688879454113936,0.6931471805599453,5.098646171418969,3,1,1,311,5,Potential Loyalists,0,Loyal Base
1177,14487.0,27,6,1165.48,3.332204510175204,1.9459101490553128,7.06174594600803,4,5,4,454,13,At Risk,2,Potential Loyals
1178,14488.0,68,1,1064.28,4.23410650459726,0.6931471805599453,6.97099295438666,3,1,4,314,8,Potential Loyalists,0,Loyal Base
1179,14489.0,207,1,463.38,5.337538079701318,0.6931471805599453,6.14070318257422,1,1,2,112,4,Lost,0,Loyal Base
1180,14491.0,175,2,340.93,5.170483995038151,1.0986122886681098,5.834606037750557,2,3,2,232,7,At Risk,0,Loyal Base
1181,14493.0,7,5,2383.24,2.079441541679836,1.791759469228055,7.7766356942591806,5,4,5,545,14,At Risk,1,Champions
1182,14494.0,26,1,139.56,3.295836866004329,0.6931471805599453,4.945634443878841,4,1,1,411,6,Potential Loyalists,3,Lost/Inactive
1183,14495.0,51,2,123.8,3.951243718581428,1.0986122886681098,4.826712455935327,3,3,1,331,7,At Risk,0,Loyal Base
1184,14496.0,312,2,538.8100000000001,5.746203190540153,1.0986122886681098,6.2912172257920815,1,3,3,133,7,Others,0,Loyal Base
1185,14497.0,309,1,475.37,5.736572297479192,0.6931471805599453,6.166194863206115,1,1,3,113,5,Lost,0,Loyal Base
1186,14498.0,43,5,1957.32,3.784189633918261,1.791759469228055,7.579842241810434,3,4,5,345,12,At Risk,2,Potential Loyals
1187,14499.0,26,3,808.44,3.295836866004329,1.3862943611198906,6.696342650543626,4,3,3,433,10,At Risk,2,Potential Loyals
1188,14500.0,88,3,356.85,4.48863636973214,1.3862943611198906,5.880113904184607,2,3,2,232,7,At Risk,0,Loyal Base
1189,14501.0,184,2,251.21,5.220355825078324,1.0986122886681098,5.530262073815315,1,3,2,132,6,Others,0,Loyal Base
1190,14502.0,20,11,2426.79,3.044522437723423,2.4849066497880004,7.794736657499787,4,5,5,455,14,At Risk,1,Champions
1191,14503.0,3,6,3543.26,1.3862943611198906,1.9459101490553128,8.173084672465158,5,5,5,555,15,Champions,1,Champions
1192,14504.0,47,4,673.26,3.871201010907891,1.6094379124341005,6.513615793203887,3,4,3,343,10,At Risk,2,Potential Loyals
1193,14505.0,17,8,5859.43,2.8903717578961645,2.19722457733622,8.675978258718553,4,5,5,455,14,At Risk,1,Champions
1194,14506.0,17,5,1960.65,2.8903717578961645,1.791759469228055,7.5815412348134545,4,4,5,445,13,At Risk,2,Potential Loyals
1195,14507.0,24,6,1367.88,3.218875824868201,1.9459101490553128,7.221748166223715,4,5,4,454,13,At Risk,2,Potential Loyals
1196,14508.0,22,2,268.05,3.1354942159291497,1.0986122886681098,5.594897235935429,4,3,2,432,9,At Risk,3,Lost/Inactive
1197,14511.0,11,5,1314.81,2.4849066497880004,1.791759469228055,7.182207724562218,5,4,4,544,13,At Risk,2,Potential Loyals
1198,14512.0,188,2,275.28,5.241747015059643,1.0986122886681098,5.621414844220772,1,3,2,132,6,Others,0,Loyal Base
1199,14513.0,101,3,455.59,4.624972813284271,1.3862943611198906,6.1237858328484185,2,3,2,232,7,At Risk,0,Loyal Base
