customerid,Recency,Frequency,Monetary,R_log,F_log,M_log,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
14759.0,5,3,1625.97,1.791759469228055,1.3862943611198906,7.394474668204541,5,3,4,534,12,At Risk
14760.0,297,1,89.2,5.697093486505405,0.6931471805599453,4.502029427068578,1,1,1,111,3,Lost
14761.0,59,2,255.9,4.0943445622221,1.0986122886681098,5.548686904115838,3,3,2,332,8,At Risk
14762.0,264,1,300.52,5.579729825986222,0.6931471805599453,5.70883634895888,1,1,2,112,4,Lost
14764.0,47,1,278.3,3.871201010907891,0.6931471805599453,5.632286472951131,3,1,2,312,6,Potential Loyalists
14765.0,29,3,254.11,3.4011973816621555,1.3862943611198906,5.541694824693056,4,3,2,432,9,At Risk
14766.0,8,6,2473.37,2.1972245773362196,1.9459101490553132,7.813741097146052,5,5,5,555,15,Champions
14768.0,17,2,192.60000000000002,2.8903717578961645,1.0986122886681098,5.265794174842477,4,3,1,431,8,At Risk
14769.0,3,8,10411.43,1.3862943611198906,2.1972245773362196,9.250755563763425,5,5,5,555,15,Champions
14770.0,232,2,876.4200000000001,5.4510384535657,1.0986122886681098,6.7769857830927895,1,3,3,133,7,Others
14772.0,112,1,139.26,4.727387818712341,0.6931471805599453,4.943497843108764,2,1,1,211,4,Potential Loyalists
14775.0,58,3,1011.9,4.07753744390572,1.3862943611198906,6.9205727826927514,3,3,4,334,10,At Risk
14776.0,51,11,2538.2999999999997,3.9512437185814275,2.4849066497880004,7.839643731479347,3,5,5,355,13,At Risk
14778.0,127,2,730.86,4.852030263919617,1.0986122886681098,6.595589238838791,2,3,3,233,8,At Risk
14779.0,281,3,386.15,5.641907070938114,1.3862943611198906,5.958812214832733,1,3,2,132,6,Others
14780.0,55,2,447.68,4.02535169073515,1.0986122886681098,6.106309938777023,3,3,2,332,8,At Risk
14782.0,320,1,200.10000000000002,5.771441123130016,0.6931471805599453,5.303802296778606,1,1,1,111,3,Lost
14784.0,26,2,289.99,3.295836866004329,1.0986122886681098,5.673288902319859,4,3,2,432,9,At Risk
14785.0,10,2,77.4,2.3978952727983707,1.0986122886681098,4.361823927356363,5,3,1,531,9,At Risk
14788.0,7,2,679.44,2.0794415416798357,1.0986122886681098,6.522739647741382,5,3,3,533,11,At Risk
14789.0,29,1,197.64,3.4011973816621555,0.6931471805599453,5.2914941411999115,4,1,1,411,6,Potential Loyalists
14790.0,17,4,745.06,2.8903717578961645,1.6094379124341003,6.61480602592395,4,4,3,443,11,At Risk
14792.0,64,1,6.2,4.174387269895637,0.6931471805599453,1.9740810260220096,3,1,1,311,5,Potential Loyalists
14793.0,21,1,228.99,3.091042453358316,0.6931471805599453,5.438035829717119,4,1,1,411,6,Potential Loyalists
14794.0,3,7,1319.91,1.3862943611198906,2.0794415416798357,7.186076171996967,5,5,4,554,14,Champions
14795.0,166,1,131.45000000000002,5.117993812416755,0.6931471805599453,4.886205215718078,2,1,1,211,4,Potential Loyalists
14796.0,1,17,7973.93,0.6931471805599453,2.8903717578961645,8.984058150185056,5,5,5,555,15,Champions
14798.0,53,3,173.74,3.9889840465642745,1.3862943611198906,5.163299154869948,3,3,1,331,7,At Risk
14799.0,51,1,157.7,3.9512437185814275,0.6931471805599453,5.0670156275323635,3,1,1,311,5,Potential Loyalists
14800.0,48,12,4331.79,3.8918202981106265,2.5649493574615367,8.373966955298872,3,5,5,355,13,At Risk
14801.0,61,1,189.34,4.127134385045092,0.6931471805599453,5.248811946644198,3,1,1,311,5,Potential Loyalists
14803.0,162,3,845.5500000000001,5.093750200806762,1.3862943611198906,6.741169266574241,2,3,3,233,8,At Risk
14804.0,9,1,353.27,2.302585092994046,0.6931471805599453,5.8700593342813,5,1,2,512,8,Others
14805.0,15,4,546.4,2.772588722239781,1.6094379124341003,6.305179796606579,4,4,3,443,11,At Risk
14806.0,75,1,193.39000000000001,4.330733340286331,0.6931471805599453,5.269866450374021,2,1,1,211,4,Potential Loyalists
14808.0,40,8,2718.6,3.713572066704308,2.1972245773362196,7.908240089652304,3,5,5,355,13,At Risk
14810.0,41,11,2085.33,3.7376696182833684,2.4849066497880004,7.643161820556003,3,5,5,355,13,At Risk
14813.0,370,2,152.88,5.916202062607435,1.0986122886681098,5.0361730778840945,1,3,1,131,5,Others
14815.0,37,2,778.5,3.6375861597263857,1.0986122886681098,6.658652688497831,3,3,3,333,9,At Risk
14816.0,197,1,271.85,5.288267030694535,0.6931471805599453,5.608922193632241,1,1,2,112,4,Lost
14817.0,200,2,1110.34,5.303304908059076,1.0986122886681098,7.0133217734248765,1,3,4,134,8,Others
14818.0,74,3,657.8,4.31748811353631,1.3862943611198906,6.490419998303485,2,3,3,233,8,At Risk
14819.0,64,2,272.07,4.174387269895637,1.0986122886681098,5.609728172573878,3,3,2,332,8,At Risk
14820.0,21,4,507.29,3.091042453358316,1.6094379124341003,6.231052150838124,4,4,3,443,11,At Risk
14821.0,367,1,48.800000000000004,5.908082938168931,0.6931471805599453,3.9080149840306073,1,1,1,111,3,Lost
14823.0,180,3,321.43,5.198497031265826,1.3862943611198906,5.775886058412575,1,3,2,132,6,Others
14824.0,10,4,1127.71,2.3978952727983707,1.6094379124341003,7.028830666672488,5,4,4,544,13,At Risk
14825.0,4,12,2221.01,1.6094379124341003,2.5649493574615367,7.706167470639493,5,5,5,555,15,Champions
14828.0,197,3,2139.76,5.288267030694535,1.3862943611198906,7.668916185155464,1,3,5,135,9,Others
14829.0,29,4,697.55,3.4011973816621555,1.6094379124341003,6.549006758096496,4,4,3,443,11,At Risk
14830.0,53,1,188.03,3.9889840465642745,0.6931471805599453,5.241905732622074,3,1,1,311,5,Potential Loyalists
14834.0,18,6,1720.3,2.9444389791664403,1.9459101490553132,7.4508350982774605,4,5,4,454,13,At Risk
14836.0,10,3,102.45,2.3978952727983707,1.3862943611198906,4.639088404191552,5,3,1,531,9,At Risk
14837.0,90,4,1649.5,4.51085950651685,1.6094379124341003,7.408833551293248,2,4,4,244,10,At Risk
14840.0,268,1,62.85,5.594711379601839,0.6931471805599453,4.156536582478548,1,1,1,111,3,Lost
14841.0,53,6,3295.76,3.9889840465642745,1.9459101490553132,8.10069544697357,3,5,5,355,13,At Risk
14842.0,44,4,2824.69,3.8066624897703196,1.6094379124341003,7.946507861544517,3,4,5,345,12,At Risk
14844.0,64,4,3189.81,4.174387269895637,1.6094379124341003,8.068030082042343,3,4,5,345,12,At Risk
14847.0,149,1,309.40000000000003,5.0106352940962555,0.6931471805599453,5.737861788309064,2,1,2,212,5,Potential Loyalists
14849.0,22,25,7930.54,3.1354942159291497,3.258096538021482,8.978602495018041,4,5,5,455,14,At Risk
14850.0,312,1,325.75,5.746203190540153,0.6931471805599453,5.789195352504331,1,1,2,112,4,Lost
14851.0,23,2,511.35,3.1780538303479458,1.0986122886681098,6.239007985245727,4,3,3,433,10,At Risk
14852.0,58,6,2836.69,4.07753744390572,1.9459101490553132,7.950745619900337,3,5,5,355,13,At Risk
14853.0,24,2,475.8,3.2188758248682006,1.0986122886681098,6.16709711575114,4,3,3,433,10,At Risk
14854.0,78,7,2740.03,4.3694478524670215,2.0794415416798357,7.916089041153508,2,5,5,255,12,At Risk
14855.0,119,2,645.65,4.787491742782046,1.0986122886681098,6.471805189861254,2,3,3,233,8,At Risk
14856.0,36,3,1290.53,3.6109179126442243,1.3862943611198906,7.163582841069827,3,3,4,334,10,At Risk
14857.0,60,2,1173.1200000000001,4.110873864173311,1.0986122886681098,7.068274209815247,3,3,4,334,10,At Risk
14859.0,13,4,1353.74,2.6390573296152584,1.6094379124341003,7.211364832983292,5,4,4,544,13,At Risk
14860.0,19,1,170.32,2.995732273553991,0.6931471805599453,5.14353315274717,4,1,1,411,6,Potential Loyalists
14861.0,52,1,125.79,3.970291913552122,0.6931471805599453,4.842532174539857,3,1,1,311,5,Potential Loyalists
14862.0,26,2,841.2,3.295836866004329,1.0986122886681098,6.736017515727827,4,3,3,433,10,At Risk
14863.0,29,1,266.76,3.4011973816621555,0.6931471805599453,5.590091056903071,4,1,2,412,7,Potential Loyalists
14865.0,7,2,52.2,2.0794415416798357,1.0986122886681098,3.9740583963475986,5,3,1,531,9,At Risk
14866.0,11,11,14353.4,2.4849066497880004,2.4849066497880004,9.571811794398457,5,5,5,555,15,Champions
14867.0,186,3,710.28,5.231108616854587,1.3862943611198906,6.567066163812884,1,3,3,133,7,Others
14868.0,3,8,2953.59,1.3862943611198906,2.1972245773362196,7.99111517232888,5,5,5,555,15,Champions
14869.0,9,2,721.45,2.302585092994046,1.0986122886681098,6.5826482134396205,5,3,3,533,11,At Risk
14870.0,262,1,327.25,5.572154032177765,0.6931471805599453,5.793775513182905,1,1,2,112,4,Lost
14871.0,3,4,501.28000000000003,1.3862943611198906,1.6094379124341003,6.219157733120763,5,4,3,543,12,At Risk
14873.0,210,1,519.68,5.351858133476067,0.6931471805599453,6.25513564959826,1,1,3,113,5,Lost
14875.0,108,2,1465.32,4.6913478822291435,1.0986122886681098,7.290511139663592,2,3,4,234,9,At Risk
14878.0,13,9,1476.09,2.6390573296152584,2.302585092994046,7.297829215001296,5,5,4,554,14,Champions
14880.0,77,3,690.59,4.356708826689592,1.3862943611198906,6.5389932944796145,2,3,3,233,8,At Risk
14881.0,20,1,255.4,3.044522437723423,0.6931471805599453,5.546738725046515,4,1,2,412,7,Potential Loyalists
14882.0,27,2,589.7,3.332204510175204,1.0986122886681098,6.38130827431319,4,3,3,433,10,At Risk
14883.0,19,6,761.59,2.995732273553991,1.9459101490553132,6.636720534303131,4,5,3,453,12,At Risk
14885.0,132,1,765.3199999999999,4.890349128221754,0.6931471805599453,6.6415998370746365,2,1,3,213,6,Potential Loyalists
14886.0,253,1,364.8,5.537334267018537,0.6931471805599453,5.9020867359567655,1,1,2,112,4,Lost
14887.0,79,1,1862.0,4.382026634673881,0.6931471805599453,7.529943370601589,2,1,4,214,7,Potential Loyalists
14888.0,207,1,369.2,5.337538079701318,0.6931471805599453,5.914043400139397,1,1,2,112,4,Lost
14889.0,336,1,135.9,5.820082930352362,0.6931471805599453,4.919250732294404,1,1,1,111,3,Lost
14890.0,254,1,125.65,5.541263545158426,0.6931471805599453,4.841427376447684,1,1,1,111,3,Lost
14891.0,148,2,554.38,5.003946305945459,1.0986122886681098,6.319652564141498,2,3,3,233,8,At Risk
14893.0,10,2,1237.8500000000001,2.3978952727983707,1.0986122886681098,7.121938808924836,5,3,4,534,12,At Risk
14894.0,85,1,655.75,4.454347296253507,0.6931471805599453,6.4873034285656495,2,1,3,213,6,Potential Loyalists
14895.0,8,20,11138.710000000001,2.1972245773362196,3.044522437723423,9.31827148082645,5,5,5,555,15,Champions
14896.0,205,2,468.77000000000004,5.327876168789581,1.0986122886681098,6.152243213225462,1,3,3,133,7,Others
14897.0,8,4,1366.38,2.1972245773362196,1.6094379124341003,7.220651779074644,5,4,4,544,13,At Risk
14898.0,23,6,1269.31,3.1780538303479458,1.9459101490553132,7.147016244154614,4,5,4,454,13,At Risk
14901.0,11,9,1421.29,2.4849066497880004,2.302585092994046,7.260023527685966,5,5,4,554,14,Champions
14902.0,26,1,332.66,3.295836866004329,0.6931471805599453,5.810122510427528,4,1,2,412,7,Potential Loyalists
14903.0,21,5,2795.33,3.091042453358316,1.791759469228055,7.936063122140283,4,4,5,445,13,At Risk
14904.0,2,2,1025.44,1.0986122886681098,1.0986122886681098,6.933851783703411,5,3,4,534,12,At Risk
14905.0,158,2,616.15,5.0689042022202315,1.0986122886681098,6.425112106189937,2,3,3,233,8,At Risk
14907.0,3,7,3501.1,1.3862943611198906,2.0794415416798357,8.161118067549472,5,5,5,555,15,Champions
14908.0,74,1,277.8,4.31748811353631,0.6931471805599453,5.630494678886369,2,1,2,212,5,Potential Loyalists
14910.0,3,4,434.35,1.3862943611198906,1.6094379124341003,6.076150305274624,5,4,2,542,11,At Risk
14913.0,36,4,1227.43,3.6109179126442243,1.6094379124341003,7.113492210280829,3,4,4,344,11,At Risk
14915.0,91,2,307.48,4.5217885770490405,1.0986122886681098,5.731657011422181,2,3,2,232,7,At Risk
14916.0,71,4,1268.98,4.276666119016055,1.6094379124341003,7.146756431297139,3,4,4,344,11,At Risk
14918.0,116,2,1610.15,4.762173934797756,1.0986122886681098,7.384703488712166,2,3,4,234,9,At Risk
14920.0,213,2,977.77,5.365976015021851,1.0986122886681098,6.886296681323568,1,3,4,134,8,Others
14921.0,30,2,1316.07,3.4339872044851463,1.0986122886681098,7.1831648514317985,4,3,4,434,11,At Risk
14923.0,51,1,749.1,3.9512437185814275,0.6931471805599453,6.620206530975591,3,1,3,313,7,Potential Loyalists
14924.0,246,1,310.05,5.5093883366279774,0.6931471805599453,5.739953670961029,1,1,2,112,4,Lost
14929.0,32,1,223.88,3.4965075614664802,0.6931471805599453,5.415566926598276,4,1,1,411,6,Potential Loyalists
14944.0,30,12,5900.25,3.4339872044851463,2.5649493574615367,8.682919471860496,4,5,5,455,14,At Risk
14946.0,14,1,100.9,2.70805020110221,0.6931471805599453,4.623991940228679,4,1,1,411,6,Potential Loyalists
14947.0,72,2,290.82,4.290459441148391,1.0986122886681098,5.676137173835876,2,3,2,232,7,At Risk
14948.0,23,6,1101.97,3.1780538303479458,1.9459101490553132,7.005761820334205,4,5,4,454,13,At Risk
14950.0,19,1,371.2,2.995732273553991,0.6931471805599453,5.91943134420815,4,1,2,412,7,Potential Loyalists
14951.0,79,1,311.69,4.382026634673881,0.6931471805599453,5.745212284419341,2,1,2,212,5,Potential Loyalists
14952.0,60,11,8099.49,4.110873864173311,2.4849066497880004,8.999679832658012,3,5,5,355,13,At Risk
14953.0,25,1,285.67,3.258096538021482,0.6931471805599453,5.658331728418817,4,1,2,412,7,Potential Loyalists
14954.0,12,1,294.85,2.5649493574615367,0.6931471805599453,5.689852569122703,5,1,2,512,8,Others
14957.0,253,1,58.49,5.537334267018537,0.6931471805599453,4.085808231199814,1,1,1,111,3,Lost
14958.0,147,3,483.73,4.997212273764115,1.3862943611198906,6.183592034891002,2,3,3,233,8,At Risk
14959.0,64,4,695.42,4.174387269895637,1.6094379124341003,6.545952926608586,3,4,3,343,10,At Risk
14960.0,8,2,221.27,2.1972245773362196,1.0986122886681098,5.4038928590966755,5,3,1,531,9,At Risk
14961.0,11,9,7044.68,2.4849066497880004,2.302585092994046,8.860169942031078,5,5,5,555,15,Champions
14962.0,271,1,126.7,5.605802066295998,0.6931471805599453,4.8496837630384935,1,1,1,111,3,Lost
14963.0,10,5,1472.34,2.3978952727983707,1.791759469228055,7.295287211280274,5,4,4,544,13,At Risk
14964.0,247,1,206.21,5.5134287461649825,0.6931471805599453,5.333732771768991,1,1,1,111,3,Lost
14965.0,96,2,596.09,4.574710978503383,1.0986122886681098,6.3920678557992385,2,3,3,233,8,At Risk
14966.0,15,1,183.02,2.772588722239781,0.6931471805599453,5.215044447354215,4,1,1,411,6,Potential Loyalists
14967.0,50,1,463.8,3.9318256327243257,0.6931471805599453,6.141607205537701,3,1,2,312,6,Potential Loyalists
14968.0,30,1,147.59,3.4339872044851463,0.6931471805599453,5.001190835268256,4,1,1,411,6,Potential Loyalists
14970.0,68,4,1592.06,4.23410650459726,1.6094379124341003,7.373411973984176,3,4,4,344,11,At Risk
14971.0,35,3,1097.98,3.58351893845611,1.3862943611198906,7.002137755875882,3,3,4,334,10,At Risk
14972.0,128,1,114.77,4.859812404361672,0.6931471805599453,4.751605464217637,2,1,1,211,4,Potential Loyalists
14973.0,107,3,1314.45,4.68213122712422,1.3862943611198906,7.181934091396172,2,3,4,234,9,At Risk
14974.0,37,1,89.94,3.6375861597263857,0.6931471805599453,4.510199948396864,3,1,1,311,5,Potential Loyalists
14975.0,57,1,279.94,4.060443010546419,0.6931471805599453,5.638141123402764,3,1,2,312,6,Potential Loyalists
14976.0,57,6,774.86,4.060443010546419,1.9459101490553132,6.653972091535815,3,5,3,353,11,At Risk
14978.0,72,5,1921.3700000000001,4.290459441148391,1.791759469228055,7.561314078807358,2,4,4,244,10,At Risk
14981.0,246,1,102.12,5.5093883366279774,0.6931471805599453,4.635893358630932,1,1,1,111,3,Lost
14984.0,19,2,202.37,2.995732273553991,1.0986122886681098,5.315026980110984,4,3,1,431,8,At Risk
14985.0,198,2,292.01,5.293304824724492,1.0986122886681098,5.680206738127495,1,3,2,132,6,Others
14987.0,16,2,326.4,2.833213344056216,1.0986122886681098,5.791182664937034,4,3,2,432,9,At Risk
14988.0,212,1,334.54,5.3612921657094255,0.6931471805599453,5.8157411743422545,1,1,2,112,4,Lost
14995.0,39,2,231.98000000000002,3.6888794541139363,1.0986122886681098,5.450952612971631,3,3,1,331,7,At Risk
14997.0,46,3,546.1999999999999,3.8501476017100584,1.3862943611198906,6.3048143663083405,3,3,3,333,9,At Risk
14998.0,170,2,414.87,5.14166355650266,1.0986122886681098,6.030372711422963,2,3,2,232,7,At Risk
15000.0,48,1,490.52,3.8918202981106265,0.6931471805599453,6.197502630519253,3,1,3,313,7,Potential Loyalists
15002.0,116,4,1641.76,4.762173934797756,1.6094379124341003,7.404133033112973,2,4,4,244,10,At Risk
15004.0,147,1,1220.38,4.997212273764115,0.6931471805599453,7.107736646002929,2,1,4,214,7,Potential Loyalists
15005.0,16,28,6293.67,2.833213344056216,3.367295829986474,8.747458522546752,4,5,5,455,14,At Risk
15006.0,51,1,475.43,3.9512437185814275,0.6931471805599453,6.166320807790665,3,1,3,313,7,Potential Loyalists
15007.0,159,1,156.91,5.075173815233827,0.6931471805599453,5.062025250478552,2,1,1,211,4,Potential Loyalists
15009.0,12,3,1259.43,2.5649493574615367,1.3862943611198906,7.139208211567486,5,3,4,534,12,At Risk
15010.0,36,1,308.94,3.6109179126442243,0.6931471805599453,5.736378730359189,3,1,2,312,6,Potential Loyalists
15012.0,54,2,405.04,4.007333185232471,1.0986122886681098,6.00645167691623,3,3,2,332,8,At Risk
15014.0,43,2,257.67,3.784189633918261,1.0986122886681098,5.555553118030016,3,3,2,332,8,At Risk
15016.0,173,1,170.04,5.159055299214529,0.6931471805599453,5.141897447276735,2,1,1,211,4,Potential Loyalists
15017.0,34,1,125.58,3.5553480614894135,0.6931471805599453,4.840874519347159,3,1,1,311,5,Potential Loyalists
15018.0,39,3,496.21,3.6888794541139363,1.3862943611198906,6.209012472065032,3,3,3,333,9,At Risk
15019.0,267,1,252.81,5.5909869805108565,0.6931471805599453,5.536585955607315,1,1,2,112,4,Lost
15021.0,9,9,1871.77,2.302585092994046,2.302585092994046,7.535173897253012,5,5,4,554,14,Champions
15022.0,12,4,852.39,2.5649493574615367,1.6094379124341003,6.749216652850701,5,4,3,543,12,At Risk
15023.0,3,11,6701.51,1.3862943611198906,2.4849066497880004,8.810237362089605,5,5,5,555,15,Champions
15024.0,10,10,1636.43,2.3978952727983707,2.3978952727983707,7.400883218504078,5,5,4,554,14,Champions
15025.0,33,1,361.96,3.5263605246161616,0.6931471805599453,5.894292635355709,4,1,2,412,7,Potential Loyalists
15026.0,80,3,464.2,4.394449154672439,1.3862943611198906,6.142467420644509,2,3,3,233,8,At Risk
15027.0,31,4,1066.15,3.4657359027997265,1.6094379124341003,6.972746822489577,4,4,4,444,12,At Risk
15028.0,8,4,627.13,2.1972245773362196,1.6094379124341003,6.442747151414763,5,4,3,543,12,At Risk
15030.0,72,2,518.28,4.290459441148391,1.0986122886681098,6.252443236725213,2,3,3,233,8,At Risk
15031.0,4,4,653.19,1.6094379124341003,1.6094379124341003,6.483397829142147,5,4,3,543,12,At Risk
15032.0,256,3,4959.1,5.54907608489522,1.3862943611198906,8.50918118080606,1,3,5,135,9,Others
15033.0,5,10,2553.88,1.791759469228055,2.3978952727983707,7.845760534802936,5,5,5,555,15,Champions
15034.0,16,8,4274.16,2.833213344056216,2.1972245773362196,8.360576807571077,4,5,5,455,14,At Risk
15035.0,90,1,252.73000000000002,4.51085950651685,0.6931471805599453,5.536270709515726,2,1,2,212,5,Potential Loyalists
15036.0,72,3,429.56,4.290459441148391,1.3862943611198906,6.065086686978596,2,3,2,232,7,At Risk
15038.0,59,6,685.74,4.0943445622221,1.9459101490553132,6.531955763529723,3,5,3,353,11,At Risk
15039.0,10,47,19766.59,2.3978952727983707,3.871201010907891,9.891799006862502,5,5,5,555,15,Champions
15041.0,170,1,179.93,5.14166355650266,0.6931471805599453,5.198110216131005,2,1,1,211,4,Potential Loyalists
15042.0,199,1,135.93,5.298317366548036,0.6931471805599453,4.919469846344143,1,1,1,111,3,Lost
15043.0,31,1,537.0,3.4657359027997265,0.6931471805599453,6.2878585601617845,4,1,3,413,8,Potential Loyalists
15044.0,19,17,7634.7300000000005,2.995732273553991,2.8903717578961645,8.94059382539389,4,5,5,455,14,At Risk
15045.0,152,2,735.66,5.030437921392435,1.0986122886681098,6.602126456028984,2,3,3,233,8,At Risk
15046.0,9,15,5071.47,2.302585092994046,2.772588722239781,8.53158315743901,5,5,5,555,15,Champions
15047.0,270,1,343.62,5.602118820879701,0.6931471805599453,5.842442360714953,1,1,2,112,4,Lost
15048.0,65,4,381.0,4.189654742026425,1.6094379124341003,5.945420608606575,3,4,2,342,9,At Risk
15049.0,274,1,121.17000000000002,5.616771097666572,0.6931471805599453,4.8054135174159684,1,1,1,111,3,Lost
15050.0,25,3,1737.69,3.258096538021482,1.3862943611198906,7.460887235093727,4,3,4,434,11,At Risk
15051.0,23,3,1383.36,3.1780538303479458,1.3862943611198906,7.232993217960352,4,3,4,434,11,At Risk
15052.0,319,1,207.73000000000002,5.768320995793772,0.6931471805599453,5.341041550757815,1,1,1,111,3,Lost
15053.0,5,3,693.95,1.791759469228055,1.3862943611198906,6.5438399005307675,5,3,3,533,11,At Risk
